dtg,mac,rssi,ssid,oui
"2015-10-03 22:13:57.155241",84:db:ac:fb:86:ea,-83,<None>,"Huawei Technologies Co., Ltd"
"2015-10-03 22:15:27.215433",e8:50:8b:0d:d9:be,-81,<None>,"Samsung Electro Mechanics co., LTD."
"2015-10-03 22:15:28.291191",48:43:7c:a6:74:a2,-79,NYCCT,Apple
"2015-10-03 22:15:31.456731",48:43:7c:a6:74:a2,-83,NYCCT,Apple
"2015-10-03 22:17:11.572610",e6:47:2d:8e:39:a8,-81,<None>,"Admin OUI"
"2015-10-03 22:17:56.572441",e6:47:2d:8e:39:a8,-85,<None>,"Admin OUI"
"2015-10-03 22:18:11.255015",5a:a8:6c:f9:70:b7,-83,<None>,"Admin OUI"
"2015-10-03 22:18:32.899360",18:f6:43:68:fb:2e,-83,<None>,Apple
"2015-10-03 22:18:32.922060",18:f6:43:68:fb:2e,-81,<None>,Apple
"2015-10-03 22:18:40.591985",18:f6:43:68:fb:2e,-83,<None>,Apple
"2015-10-03 22:23:24.751707",f8:95:c7:e1:a8:f1,-81,<None>,"LG Electronics (Mobile Communications)"
"2015-10-03 22:23:24.775287",f8:95:c7:e1:a8:f1,-79,<None>,"LG Electronics (Mobile Communications)"
"2015-10-03 22:24:35.441069",fc:c2:de:29:8a:bc,-83,nyu,"Murata Manufacturing Co., Ltd."
"2015-10-03 22:25:38.390819",40:0e:85:54:69:15,-83,<None>,"Samsung Electro Mechanics co.,LTD."
"2015-10-03 22:27:17.559755",e0:b5:2d:da:c8:78,-81,DS,Apple
"2015-10-03 22:27:35.608176",52:3e:c1:b8:e0:23,-79,<None>,"Admin OUI"
"2015-10-03 22:27:35.631360",52:3e:c1:b8:e0:23,-81,<None>,"Admin OUI"
"2015-10-03 22:28:13.673152",48:59:29:a8:78:f4,-81,<None>,"LG Electronics"
"2015-10-03 22:29:19.009272",70:3e:ac:4d:55:4b,-79,nyu,Apple
"2015-10-03 22:33:05.589134",40:0e:85:54:69:15,-79,<None>,"Samsung Electro Mechanics co.,LTD."
"2015-10-03 22:33:05.629430",40:0e:85:54:69:15,-81,<None>,"Samsung Electro Mechanics co.,LTD."
"2015-10-03 22:38:28.673749",90:8d:6c:9b:4f:33,-83,nyu,Apple
"2015-10-03 22:40:19.704021",fc:db:b3:25:6a:63,-81,<None>,"Murata Manufacturing Co., Ltd."
"2015-10-03 22:40:39.693737",58:3f:54:a7:89:2f,-83,<None>,"LG Electronics (Mobile Communications)"
"2015-10-03 22:40:40.126137",fc:db:b3:25:6a:63,-81,<None>,"Murata Manufacturing Co., Ltd."
"2015-10-03 22:40:40.162775",fc:db:b3:25:6a:63,-81,<None>,"Murata Manufacturing Co., Ltd."
"2015-10-03 22:43:39.886266",b8:e8:56:a0:91:95,-83,"SON_Avalon Fort Greene",Apple
"2015-10-03 22:43:54.927391",00:80:48:7b:51:bb,-79,<None>,"COMPEX INCORPORATED"
"2015-10-03 22:45:37.171057",fc:c2:de:7d:db:27,-81,<None>,"Murata Manufacturing Co., Ltd."
"2015-10-03 22:46:15.658906",fc:c2:de:7d:db:27,-83,<None>,"Murata Manufacturing Co., Ltd."
"2015-10-03 22:49:22.693731",48:e9:f1:be:12:d4,-83,nyu,Apple
"2015-10-03 22:53:01.456870",1c:e6:2b:5f:23:5c,-81,<None>,Apple
"2015-10-03 22:54:25.156804",a0:02:dc:2a:8f:4b,-85,<None>,"Amazon Technologies Inc."
"2015-10-03 22:55:36.846274",58:3f:54:c1:08:f8,-83,<None>,"LG Electronics (Mobile Communications)"
"2015-10-03 22:56:17.814841",a8:16:b2:ff:bb:b3,-79,<None>,Error
"2015-10-03 22:56:58.422978",a8:16:b2:ff:bb:b3,-81,<None>,"LG Electronics"
"2015-10-03 22:56:58.443784",a8:16:b2:ff:bb:b3,-81,<None>,"LG Electronics"
"2015-10-03 22:56:59.203864",a8:16:b2:ff:bb:b3,-79,<None>,"LG Electronics"
"2015-10-03 22:56:59.320623",a8:16:b2:ff:bb:b3,-85,<None>,"LG Electronics"
"2015-10-03 22:56:59.361919",a8:16:b2:ff:bb:b3,-81,<None>,"LG Electronics"
"2015-10-03 22:57:01.240413",a8:16:b2:ff:bb:b3,-83,<None>,"LG Electronics"
"2015-10-03 22:57:01.262699",a8:16:b2:ff:bb:b3,-81,<None>,"LG Electronics"
"2015-10-03 22:57:01.283772",a8:16:b2:ff:bb:b3,-81,<None>,"LG Electronics"
"2015-10-03 22:57:06.417570",a8:16:b2:ff:bb:b3,-81,<None>,"LG Electronics"
"2015-10-03 22:57:12.252969",a8:16:b2:ff:bb:b3,-85,<None>,"LG Electronics"
"2015-10-03 22:57:19.715632",00:1a:4d:3e:30:4f,-83,PARAVLM,"GIGA-BYTE TECHNOLOGY CO.,LTD."
"2015-10-03 22:57:20.308172",a0:99:9b:04:ca:d1,-81,modern.family,Apple
"2015-10-03 22:57:24.137696",a8:16:b2:ff:bb:b3,-81,<None>,"LG Electronics"
"2015-10-03 22:57:25.141734",a8:16:b2:ff:bb:b3,-81,<None>,"LG Electronics"
"2015-10-03 22:57:27.680759",a8:16:b2:ff:bb:b3,-81,<None>,"LG Electronics"
"2015-10-03 22:57:29.579554",a8:16:b2:ff:bb:b3,-79,<None>,"LG Electronics"
"2015-10-03 22:58:22.714757",a8:16:b2:ff:bb:b3,-81,<None>,"LG Electronics"
"2015-10-03 22:58:22.733920",a8:16:b2:ff:bb:b3,-83,<None>,"LG Electronics"
"2015-10-03 22:58:22.755108",a8:16:b2:ff:bb:b3,-79,<None>,"LG Electronics"
"2015-10-03 22:59:15.687812",a8:16:b2:ff:bb:b3,-85,<None>,"LG Electronics"
"2015-10-03 22:59:15.705756",a8:16:b2:ff:bb:b3,-79,<None>,"LG Electronics"
"2015-10-03 22:59:39.584050",70:72:3c:6e:1b:ad,-81,<None>,"Huawei Technologies Co., Ltd"
"2015-10-03 23:01:18.950553",76:7a:54:33:64:0e,-77,<None>,"Admin OUI"
"2015-10-03 23:01:49.942678",a4:5e:60:6e:43:3f,-81,<None>,Apple
"2015-10-03 23:02:58.934347",94:e9:6a:bd:19:ec,-83,<None>,"Apple Inc"
"2015-10-03 23:05:14.332414",00:15:70:fc:d3:f6,-83,v47a8y6,"Zebra Technologies Inc"
"2015-10-03 23:06:21.975189",84:63:d6:af:d4:8d,-81,<None>,Error
"2015-10-03 23:10:41.098038",ac:fd:ec:08:58:58,-85,nyu,Error
"2015-10-03 23:12:48.314630",70:3e:ac:97:c4:cb,-81,<None>,Apple
"2015-10-03 23:12:56.610771",10:a5:d0:c9:2f:3c,-81,<None>,Error
"2015-10-03 23:13:01.608919",10:a5:d0:c9:2f:3c,-81,<None>,"Murata Manufacturing Co.,Ltd."
"2015-10-03 23:13:16.083916",68:84:70:04:c3:9e,-81,<None>,"eSSys Co.,Ltd"
"2015-10-03 23:13:18.751625",10:a5:d0:c9:2f:3c,-81,<None>,"Murata Manufacturing Co.,Ltd."
"2015-10-03 23:13:23.875121",10:a5:d0:c9:2f:3c,-79,<None>,"Murata Manufacturing Co.,Ltd."
"2015-10-03 23:13:31.630454",68:84:70:04:c3:9e,-81,<None>,"eSSys Co.,Ltd"
"2015-10-03 23:13:31.659233",68:84:70:04:c3:9e,-79,<None>,"eSSys Co.,Ltd"
"2015-10-03 23:13:31.894518",68:84:70:04:c3:9e,-81,<None>,"eSSys Co.,Ltd"
"2015-10-03 23:13:45.504675",70:3e:ac:97:c4:cb,-79,nyu,Apple
"2015-10-03 23:14:28.275383",dc:37:14:79:91:5b,-79,brooklyner,"Apple, Inc."
"2015-10-03 23:14:36.256976",dc:37:14:79:91:5b,-81,brooklyner,"Apple, Inc."
"2015-10-03 23:14:36.275270",dc:37:14:79:91:5b,-79,brooklyner,"Apple, Inc."
"2015-10-03 23:15:01.727419",10:a5:d0:c9:2f:3c,-81,<None>,"Murata Manufacturing Co.,Ltd."
"2015-10-03 23:15:01.870510",10:a5:d0:c9:2f:3c,-81,<None>,"Murata Manufacturing Co.,Ltd."
"2015-10-03 23:15:12.170566",10:a5:d0:c9:2f:3c,-83,<None>,"Murata Manufacturing Co.,Ltd."
"2015-10-03 23:15:22.427752",10:a5:d0:c9:2f:3c,-79,<None>,"Murata Manufacturing Co.,Ltd."
"2015-10-03 23:15:22.456546",10:a5:d0:c9:2f:3c,-81,<None>,"Murata Manufacturing Co.,Ltd."
"2015-10-03 23:15:38.563396",4c:7c:5f:94:ae:5f,-79,nyu,Apple
"2015-10-03 23:15:38.586581",4c:7c:5f:94:ae:5f,-79,nyu,Apple
"2015-10-03 23:15:38.604902",4c:7c:5f:94:ae:5f,-83,nyu,Apple
"2015-10-03 23:15:38.627008",4c:7c:5f:94:ae:5f,-79,nyu,Apple
"2015-10-03 23:16:11.241189",04:15:52:4c:41:e8,-83,<None>,Apple
"2015-10-03 23:26:10.952709",70:14:a6:f3:62:df,-77,<None>,"Apple, Inc."
"2015-10-03 23:27:26.021128",cc:c3:ea:6f:b0:1e,-81,<None>,"Motorola Mobility LLC"
"2015-10-03 23:27:26.042783",cc:c3:ea:6f:b0:1e,-81,<None>,"Motorola Mobility LLC"
"2015-10-03 23:28:06.491935",9c:f3:87:52:21:a3,-81,"SON_Avalon Fort Greene",Apple
"2015-10-03 23:34:35.364272",dc:37:14:3e:dd:cf,-85,<None>,"Apple, Inc."
"2015-10-03 23:34:56.332621",ee:4e:72:1a:57:d7,-81,<None>,"Admin OUI"
"2015-10-03 23:35:20.878308",dc:37:14:3e:dd:cf,-81,ZQZPB,"Apple, Inc."
"2015-10-03 23:35:20.932459",dc:37:14:3e:dd:cf,-85,<None>,"Apple, Inc."
"2015-10-03 23:35:20.954571",dc:37:14:3e:dd:cf,-83,<None>,"Apple, Inc."
"2015-10-03 23:37:09.580889",1a:56:80:36:b3:6e,-79,<None>,"Admin OUI"
"2015-10-03 23:38:55.372580",04:15:52:4c:41:e8,-81,<None>,Apple
"2015-10-03 23:40:14.741572",1a:56:80:36:b3:6e,-81,<None>,"Admin OUI"
"2015-10-03 23:44:37.965614",a8:a6:68:20:5e:8a,-81,<None>,"zte corporation"
"2015-10-03 23:44:37.987084",a8:a6:68:20:5e:8a,-81,<None>,"zte corporation"
"2015-10-03 23:44:38.005375",a8:a6:68:20:5e:8a,-81,<None>,"zte corporation"
"2015-10-03 23:45:42.668135",f6:7d:8f:c0:6e:ad,-81,<None>,"Admin OUI"
"2015-10-03 23:47:59.483305",fa:83:2c:ff:ef:54,-81,<None>,"Admin OUI"
"2015-10-03 23:49:31.605812",70:ec:e4:2f:79:04,-81,CableWiFi,Unknown
"2015-10-03 23:51:30.622165",08:ed:b9:b6:11:83,-81,nyu,"Hon Hai Precision Ind. Co.,Ltd."
"2015-10-03 23:58:00.270912",7e:e9:e9:55:ee:2f,-81,<None>,"Admin OUI"
